,0,1,2
01200420_F.wav,W,W,N
01000373_D#.wav,W,W,W
01000213_F.wav,W,W,N
01000256_F.wav,N,N,N
01100301_E.wav,N,N,W
01010391_F.wav,W,W,N
01100149_D#.wav,N,W,W
01000270_E.wav,W,W,W
01100327_F.wav,W,W,W
01110319_G.wav,N,W,N
01110121_F.wav,N,W,N
01100437_F.wav,W,W,W
01100131_G#.wav,N,N,N
01010015_F.wav,W,W,N
01100085_E.wav,W,N,N
01100454_E.wav,N,N,N
01210376_G.wav,N,W,W
01200330_F.wav,N,N,W
01000453_D#.wav,W,W,N
01210353_D#.wav,W,W,W
01200458_D#.wav,W,W,W
01000202_D#.wav,W,W,W
01210269_E.wav,N,N,N
01000459_D.wav,N,N,N
01010314_F.wav,W,W,N
01010351_F.wav,N,N,N
01200209_G.wav,N,W,W
01110199_F.wav,N,N,W
01200191_F#.wav,N,N,W
01200052_E.wav,N,W,W
01100470_D.wav,N,W,W
01100299_E.wav,N,N,N
01010031_G.wav,N,N,N
01010246_D#.wav,W,W,W
01210374_E.wav,W,W,W
01200446_D#.wav,W,W,W
01200317_D#.wav,W,W,W
01110084_F.wav,W,W,W
01000014_E.wav,W,W,W
01200169_F.wav,W,W,N
01000077_F.wav,N,W,W
01000032_F.wav,N,W,W
01210016_F.wav,W,W,N
01210362_F#.wav,N,W,W
01210239_G#.wav,N,N,W
01000462_F#.wav,N,W,N
01210187_D#.wav,N,W,W
01110079_F.wav,N,W,W
01100207_F.wav,W,W,W
01110001_D#.wav,N,W,W
01000333_F.wav,N,N,N
01210365_D#.wav,W,W,W
01100019_E.wav,N,N,N
01000376_G.wav,N,N,N
01200015_F.wav,W,W,N
01000234_D#.wav,N,W,N
01110204_F.wav,N,W,W
01200377_A#.wav,N,W,W
01110241_F.wav,N,N,N
01010330_F.wav,N,W,N
01110054_D#.wav,N,N,W
01200351_F.wav,N,N,N
01210318_D#.wav,W,W,W
01000418_D#.wav,N,W,W
01200314_F.wav,W,W,N
01100143_G.wav,N,N,N
01200342_D#.wav,W,W,W
01000269_E.wav,N,N,N
01210459_D.wav,N,N,N
01010052_E.wav,N,N,N
01110105_F.wav,N,W,W
01100087_F.wav,W,W,N
01110140_F.wav,N,N,W
01100456_F.wav,W,W,W
01010209_G.wav,N,N,N
01110029_D#.wav,N,W,W
01100266_F.wav,N,N,N
01000374_E.wav,W,W,W
01100223_F.wav,N,N,W
01200031_G.wav,N,W,W
01210032_F.wav,N,W,W
01210077_F.wav,N,N,W
01010169_F.wav,W,N,N
01010370_D#.wav,W,W,W
01210014_E.wav,N,W,W
01200196_D#.wav,N,W,W
01110471_F.wav,N,N,N
01100167_F.wav,N,W,W
01110434_F.wav,N,N,N
01100104_E.wav,N,W,W
01100064_G#.wav,W,W,N
01000016_F.wav,N,N,N
01100125_A#.wav,N,W,W
01210333_F.wav,N,N,W
01000406_D#.wav,N,N,N
01210206_D#.wav,W,W,W
01210405_E.wav,N,N,N
01200135_F.wav,W,W,W
01210423_F.wav,N,W,W
01200170_F.wav,N,W,W
01000477_D#.wav,W,W,W
01000392_F.wav,N,W,N
01010255_F.wav,W,W,W
01110361_F.wav,W,W,W
01010236_E.wav,N,W,W
01110324_F.wav,N,N,N
01200257_E.wav,W,W,N
01000349_E.wav,W,W,W
01010404_G.wav,N,N,N
01100238_E.wav,N,N,W
01200271_F.wav,N,W,W
01110069_F#.wav,W,W,W
01010137_E.wav,W,W,W
01110060_F.wav,W,W,W
01210442_G.wav,N,N,N
01200154_G.wav,N,W,W
01100002_D#.wav,W,W,W
01100346_F.wav,N,N,W
01200184_D#.wav,W,W,W
01110138_F.wav,W,W,N
01010433_D#.wav,N,N,N
01210157_F.wav,W,W,N
01000469_D#.wav,W,W,N
01100061_E.wav,N,N,W
01010420_F.wav,W,W,N
01000173_F.wav,N,W,N
01010465_F.wav,W,N,N
01110180_F.wav,N,W,N
01210214_D#.wav,N,W,W
01210270_E.wav,W,W,W
01200391_F.wav,N,N,N
01210256_F.wav,N,N,N
01210213_F.wav,W,W,W
01000091_F.wav,W,W,N
01210048_F.wav,W,N,N
01000466_E.wav,W,W,N
01210074_D#.wav,N,W,N
01100259_F.wav,N,W,N
01010092_G.wav,W,W,N
01000390_F.wav,W,W,N
01100433_D#.wav,N,N,N
01210134_G.wav,W,W,W
01110363_F.wav,W,W,W
01110326_F.wav,N,W,W
01110469_D#.wav,N,W,W
01100158_F.wav,N,W,W
01200153_D#.wav,N,N,N
01210464_F.wav,W,W,N
01010002_D#.wav,W,W,N
01010329_E.wav,N,N,N
01200130_D#.wav,W,W,W
01000069_F#.wav,N,N,N
01200393_F.wav,N,W,N
01000421_G.wav,N,N,N
01100026_E.wav,W,W,W
01010467_F.wav,N,W,W
01000171_F.wav,W,W,N
01200049_E.wav,N,W,W
01010090_E.wav,N,N,N
01010441_E.wav,W,W,W
01100045_F.wav,N,W,W
01210136_E.wav,N,W,W
01200443_F.wav,N,W,W
01210110_F.wav,N,W,W
01110477_D#.wav,N,W,W
01200348_E.wav,N,W,N
01110406_D#.wav,W,W,W
01100411_F.wav,N,W,N
01000197_E.wav,W,W,W
01010125_A#.wav,W,W,W
01010076_F.wav,N,N,N
01000030_G.wav,N,N,N
01210283_F#.wav,N,W,N
01010064_G#.wav,W,W,N
01200375_E.wav,N,W,W
01110412_G.wav,N,N,N
01010194_D.wav,N,N,N
01200388_E.wav,N,W,N
01110243_F.wav,N,N,W
01100384_F.wav,N,W,W
01110341_A.wav,N,W,W
01010332_F.wav,W,W,N
01100370_D#.wav,W,W,W
01200013_F#.wav,N,W,W
01000109_F.wav,N,W,N
01200113_F#.wav,N,N,W
01110387_G.wav,W,W,N
01010295_D.wav,W,N,N
01210178_D#.wav,W,W,N
01200022_D#.wav,N,W,W
01000029_D#.wav,N,N,N
01110436_F.wav,N,N,N
01110418_D#.wav,N,N,W
01000480_F.wav,N,N,N
01210088_F.wav,N,N,N
01000051_F.wav,N,N,N
01110455_E.wav,N,N,N
01000438_F.wav,N,N,N
01210053_E.wav,N,W,N
01110222_G.wav,N,N,N
01000054_D#.wav,N,N,N
01210057_F#.wav,N,N,N
01100198_F.wav,W,W,W
01100264_F.wav,N,N,N
01200268_E.wav,N,W,W
01100221_F.wav,W,W,W
01000350_F.wav,N,N,N
01200033_G.wav,W,W,W
01110385_E.wav,N,W,N
01110234_D#.wav,N,N,W
01200076_F.wav,N,W,N
01000001_D#.wav,N,W,W
01210050_D#.wav,W,W,W
01210197_E.wav,W,W,W
01200194_D.wav,N,N,N
01010375_E.wav,N,W,N
01110267_F.wav,W,N,N
01110462_F#.wav,N,W,W
01210030_G.wav,N,W,W
01100106_D.wav,N,N,W
01200332_F.wav,N,W,N
01010388_E.wav,N,N,N
01100246_D#.wav,N,W,W
01200295_D.wav,N,W,N
01110123_F.wav,N,N,W
01110166_F.wav,N,W,W
01210109_F.wav,N,W,W
01100240_F.wav,W,W,W
01100205_F.wav,N,W,W
01110265_D.wav,W,W,W
01210051_F.wav,N,W,W
01000088_F.wav,N,N,N
01110018_E.wav,N,W,W
01210480_F.wav,N,N,N
01200114_D#.wav,N,N,W
01100141_F.wav,W,W,W
01110453_D#.wav,W,W,W
01110086_F.wav,N,N,N
01000053_E.wav,N,N,N
01100122_E.wav,N,W,W
01110202_D#.wav,W,W,W
01210438_F.wav,N,W,N
01010131_G#.wav,N,N,N
01010033_G.wav,N,N,N
01210350_F.wav,N,W,W
01110107_G.wav,N,W,W
01010268_E.wav,N,N,N
01210284_D#.wav,N,W,W
01110142_G.wav,N,N,N
01210466_E.wav,W,W,N
01100139_F.wav,N,W,W
01010149_D#.wav,N,N,N
01000048_F.wav,W,N,N
01210091_F.wav,W,W,W
01110409_E.wav,N,W,W
01200092_G.wav,W,W,N
01110273_D#.wav,W,W,W
01100478_D#.wav,W,W,W
01110422_D#.wav,W,W,W
01110373_D#.wav,W,W,W
01100280_F.wav,N,N,N
01110302_F.wav,W,W,W
01100229_D#.wav,N,N,N
01200165_D#.wav,N,N,N
01000134_G.wav,N,N,N
01210390_F.wav,W,W,N
01000464_F.wav,W,W,N
01100354_D#.wav,W,W,W
01110046_F.wav,N,N,W
01100254_D#.wav,N,N,N
01210421_G.wav,N,W,W
01010393_F.wav,W,N,N
01100325_F.wav,N,N,N
01100237_D#.wav,N,W,W
01100360_F.wav,W,W,W
01200329_E.wav,N,N,W
01200441_E.wav,N,W,W
01200090_E.wav,N,W,W
01010049_E.wav,N,N,N
01210171_F.wav,W,W,N
01200467_F.wav,N,W,W
01200006_D#.wav,W,W,W
01100047_E.wav,N,N,N
01000110_F.wav,W,W,N
01100163_A.wav,N,N,N
01110242_F#.wav,N,W,W
01010443_F.wav,N,W,W
01110210_D#.wav,W,W,W
01100024_F.wav,W,W,W
01110310_D#.wav,N,N,W
01000136_E.wav,N,N,N
01110413_F#.wav,N,W,N
01110062_G.wav,W,W,N
01000070_D#.wav,W,N,N
01210021_D#.wav,W,W,W
01010348_E.wav,W,W,N
01210296_D#.wav,W,W,N
01010078_F#.wav,N,W,N
01100100_F.wav,W,W,W
01100440_D#.wav,N,W,W
01110475_E.wav,W,W,N
01000034_F.wav,W,N,N
01210311_F.wav,N,W,W
01010071_D#.wav,W,W,W
01210372_E.wav,N,W,W
01200120_D#.wav,N,W,W
01210337_E.wav,W,W,W
01000356_E.wav,N,N,N
01110435_F#.wav,N,W,W
01010291_E.wav,W,W,W
01000335_F.wav,N,N,N
01010336_G.wav,N,N,N
01000156_D#.wav,W,W,W
01110059_E.wav,W,W,W
01200192_F.wav,W,W,W
01210073_E.wav,N,W,N
01210381_F#.wav,W,W,W
01200289_D#.wav,N,W,W
01210164_D#.wav,N,W,W
01210281_F#.wav,N,W,W
01200389_D#.wav,W,W,N
01000035_D#.wav,W,W,W
01210313_D.wav,W,W,W
01100474_F.wav,N,W,N
01100083_E.wav,N,W,W
01210148_F.wav,W,W,W
01110101_E.wav,N,N,N
01010293_G.wav,N,N,N
01200072_F.wav,W,W,N
01000129_F.wav,N,W,N
01010112_D#.wav,N,W,N
01200111_F#.wav,W,W,W
01010419_E.wav,N,W,N
01100058_F.wav,W,W,W
01110226_F.wav,N,W,W
01110263_F.wav,W,W,N
01100272_D#.wav,N,W,W
01110228_D#.wav,W,W,W
01010312_F.wav,N,W,N
01100382_E.wav,N,W,N
01210249_F.wav,N,W,W
01010357_F.wav,N,N,N
01010402_F.wav,N,W,W
01010096_F.wav,W,W,N
01100303_D#.wav,W,W,W
01210188_F.wav,N,N,N
01000177_E.wav,W,W,W
01010424_E.wav,N,W,N
01010309_E.wav,W,W,W
01200395_E.wav,W,W,W
01000039_D#.wav,N,N,N
01210274_F.wav,W,W,N
01210168_D#.wav,W,W,W
01110224_D#.wav,W,W,W
01110093_D#.wav,N,N,N
01000250_F.wav,W,W,W
01010397_F.wav,N,W,N
01100321_F.wav,W,W,W
01100364_F.wav,N,W,W
01010017_G#.wav,N,N,N
01100098_F.wav,N,W,W
01010275_D.wav,W,W,W
01200445_E.wav,N,N,W
01200463_F.wav,W,W,N
01110179_E.wav,N,W,N
01110186_G.wav,N,N,N
01000127_D#.wav,W,W,W
01210176_D#.wav,N,W,W
01000175_F#.wav,N,N,N
01110398_E.wav,N,N,N
01200253_F.wav,W,W,N
01210394_F.wav,N,N,W
01000460_F.wav,N,N,N
01210068_F.wav,N,W,N
01000425_F.wav,N,N,N
01010133_F.wav,N,N,N
01110347_D#.wav,N,W,W
01110007_F.wav,N,W,W
01100305_G.wav,N,N,W
01200174_E.wav,N,W,W
01110099_E.wav,N,N,N
01210095_F.wav,N,W,N
01200152_F.wav,W,W,W
01210444_F.wav,W,W,N
01210369_F.wav,N,W,N
01010232_F.wav,W,W,W
01000396_E.wav,N,N,N
01010251_E.wav,W,W,N
01200424_E.wav,N,W,W
01100428_F.wav,N,W,W
01210177_E.wav,W,W,W
01010155_D#.wav,W,W,N
01000188_F.wav,N,N,N
01200096_F.wav,W,W,N
01200402_F.wav,N,W,W
01010055_D#.wav,W,W,N
01200004_D#.wav,N,W,W
01100366_E.wav,N,W,W
01100182_D#.wav,N,W,W
01000274_F.wav,W,N,N
01100323_E.wav,W,W,W
01010395_E.wav,W,W,W
01110287_F.wav,W,W,N
01100340_F.wav,N,W,W
01200309_E.wav,W,W,W
01210294_D#.wav,N,W,W
01000297_F#.wav,N,N,N
01200397_F.wav,N,W,W
01210250_F.wav,N,W,W
01000172_D#.wav,N,N,N
01010028_D#.wav,N,N,N
01010463_F.wav,W,W,N
01110212_D#.wav,N,W,N
01100410_G#.wav,N,N,N
01200275_D.wav,W,W,W
01010445_E.wav,N,N,N
01100248_D#.wav,N,W,W
01100041_F.wav,N,N,W
01000394_F.wav,N,N,N
01010253_F.wav,W,W,N
01100286_E.wav,N,N,W
01110367_F.wav,W,W,N
01210008_A#.wav,N,N,N
01100473_G#.wav,N,W,W
01110322_F.wav,N,W,W
01200133_F.wav,N,N,N
01210425_F.wav,N,W,N
01000068_F.wav,N,N,N
01210460_F.wav,N,W,N
01000444_F.wav,W,W,N
01010152_F.wav,N,N,N
01000095_F.wav,N,W,N
01100407_D#.wav,W,W,N
01110040_E.wav,N,N,N
01110066_F.wav,N,N,W
01100399_G.wav,N,N,N
01010174_E.wav,N,N,N
01200251_E.wav,N,W,N
01210396_E.wav,N,N,N
01010036_D#.wav,N,N,N
01200232_F.wav,W,W,W
01000369_F.wav,N,N,N
01210034_F.wav,W,W,N
01110159_A.wav,N,W,W
01200116_D#.wav,N,W,W
01200144_F#.wav,W,W,W
01000337_E.wav,W,W,N
01100260_F.wav,W,W,W
01000372_E.wav,W,W,W
01100190_D#.wav,W,W,W
01000311_F.wav,N,W,N
01100476_D#.wav,W,W,W
01210386_D#.wav,N,W,W
01210335_F.wav,N,W,W
01200291_E.wav,N,W,W
01210356_E.wav,N,N,N
01100161_F.wav,N,N,W
01100359_G.wav,W,W,N
01000073_E.wav,N,N,N
01100102_E.wav,N,W,W
01010192_F.wav,W,W,W
01110200_D#.wav,N,W,N
01200336_G.wav,N,N,N
01100461_G#.wav,N,N,N
01110261_E.wav,N,N,N
01100227_D.wav,N,W,W
01000151_F#.wav,N,N,N
01000148_F.wav,W,W,N
01000003_D#.wav,N,N,N
01000313_D.wav,W,W,W
01200108_D#.wav,N,W,N
01100244_D#.wav,N,W,W
01110103_F.wav,N,N,N
01100415_F.wav,N,W,W
01200419_E.wav,N,W,W
01110146_F.wav,W,W,W
01100450_F.wav,N,W,W
01210129_F.wav,N,N,N
01010072_F.wav,N,N,N
01200293_G.wav,N,W,N
01200357_F.wav,N,W,N
01000249_F.wav,N,W,W
01200027_F#.wav,N,W,N
01200312_F.wav,N,W,W
01200075_D#.wav,N,W,W
01100338_F.wav,W,W,W
01010124_D#.wav,W,N,N
01210298_D#.wav,N,N,W
01210290_D.wav,N,W,W
01100126_F.wav,W,W,N
01110430_F.wav,N,W,W
01210479_E.wav,N,N,N
01110416_E.wav,N,N,N
01100124_D#.wav,W,W,W
01200371_G.wav,N,W,N
01100145_E.wav,N,N,N
01000012_F.wav,W,W,N
01200247_F#.wav,N,N,N
01010244_D#.wav,W,W,W
01110358_F.wav,N,N,N
01200315_D#.wav,W,W,W
01100262_F.wav,N,N,W
01110151_F#.wav,N,N,W
01100201_E.wav,W,W,W
01110383_E.wav,N,W,N
01110003_D#.wav,N,W,W
01010128_F.wav,N,W,N
01010355_G.wav,N,N,N
01010461_G#.wav,N,N,N
01210185_D#.wav,N,W,N
01100408_A.wav,N,N,W
01210010_E.wav,W,W,N
01200439_D#.wav,N,N,W
01210292_F.wav,W,W,W
01000200_D#.wav,N,W,W
01010056_E.wav,W,W,N
01110162_E.wav,N,N,N
01100431_E.wav,W,W,N
01210193_F.wav,N,W,N
01200011_F.wav,W,W,W
01010476_D#.wav,W,N,N
01200037_E.wav,N,N,N
01010190_D#.wav,N,W,W
01110245_F.wav,W,W,W
01010334_F.wav,N,W,N
01100065_E.wav,W,W,W
01000132_F.wav,N,N,N
01110457_A.wav,N,N,W
01100020_E.wav,N,N,W
01100218_D.wav,N,W,W
01010447_E.wav,N,W,N
01100043_F.wav,N,W,W
01100036_D#.wav,N,W,N
01210009_D.wav,N,N,N
01010407_D#.wav,W,N,N
01110278_F.wav,W,W,W
01210217_F.wav,N,W,W
01000233_F.wav,N,N,N
01100119_D.wav,N,W,W
01000276_F.wav,W,W,N
01210097_G.wav,N,N,W
01200368_F.wav,N,N,N
01100307_F.wav,N,W,W
01000215_E.wav,N,N,N
01200426_E.wav,N,N,N
01200328_F#.wav,N,W,W
01210220_D#.wav,W,W,W
01010473_G#.wav,N,W,N
01200094_F.wav,N,W,W
01100449_E.wav,N,N,N
01000212_D#.wav,W,W,N
01210211_F#.wav,N,W,W
01000308_E.wav,W,W,N
01200230_F.wav,N,N,N
01010400_G.wav,N,N,W
01210343_D#.wav,N,N,W
01010410_G#.wav,W,N,W
01010248_D#.wav,W,W,W
01200189_F.wav,N,N,N
01010150_F.wav,W,W,W
01110297_F#.wav,N,N,N
01010115_F.wav,N,W,N
01100028_D#.wav,N,N,N
01110172_D#.wav,N,N,N
01010182_D#.wav,W,W,W
01200181_F#.wav,N,W,W
01210089_D#.wav,W,W,W
01000231_D.wav,N,W,N
01200117_E.wav,N,W,N
01210401_E.wav,W,W,W
01110448_F.wav,N,W,N
01210427_F.wav,W,W,N
01100155_D#.wav,N,W,W
01200288_F.wav,W,W,W
01010316_A.wav,N,W,W
01100055_D#.wav,W,W,W
01110320_F.wav,W,W,W
01010277_E.wav,N,N,N
01110118_F.wav,W,W,W
01200331_D#.wav,W,W,W
01200447_E.wav,W,W,W
01110306_D.wav,W,W,W
01210132_F.wav,N,W,W
01000217_F.wav,N,W,N
01000009_D.wav,N,N,N
01210215_E.wav,N,N,N
01210216_D#.wav,N,W,W
01110219_F.wav,N,N,N
01010368_F.wav,N,N,N
01000097_G.wav,N,N,N
01000347_D#.wav,N,N,N
01210344_F#.wav,N,N,N
01210276_F.wav,W,W,N
01110042_D.wav,W,W,W
01210233_F.wav,N,N,N
01100279_D.wav,N,W,W
01010094_F.wav,N,W,W
01110127_D#.wav,N,W,W
01100067_F.wav,N,N,N
01010426_E.wav,N,N,W
01110175_F#.wav,N,N,N
01010230_F.wav,N,N,N
01100017_G#.wav,N,N,N
01200400_G.wav,N,N,N
01210308_E.wav,W,W,W
01110304_F.wav,N,W,N
01000093_D#.wav,N,N,N
01000224_D#.wav,W,W,N
01110285_G.wav,W,W,W
01200115_F.wav,W,W,W
01200150_F.wav,W,N,N
01010189_F.wav,N,N,N
01110039_D#.wav,N,N,N
01110023_E.wav,W,W,W
01000427_F.wav,W,W,N
01210231_D.wav,N,W,W
01000401_E.wav,W,W,N
01010117_E.wav,N,W,N
01110005_F.wav,N,N,N
01200403_D#.wav,N,N,N
01200277_E.wav,N,W,W
01200352_D#.wav,N,W,W
01010303_D#.wav,W,W,W
01210208_D#.wav,W,W,W
01200316_A.wav,N,W,W
01200252_D#.wav,W,W,W
01010288_F.wav,W,W,W
01210012_F.wav,W,W,N
01010272_D#.wav,N,W,W
01010371_G.wav,N,W,N
01210379_D#.wav,W,W,W
01110038_F.wav,W,W,W
01200472_D#.wav,N,N,W
01000479_E.wav,N,N,N
01000290_D.wav,N,N,N
01000228_D#.wav,N,N,N
01100203_F.wav,N,W,N
01100225_E.wav,N,N,N
01100112_D#.wav,W,N,W
01100417_G.wav,W,W,W
01110339_F.wav,N,N,N
01100452_G.wav,W,W,W
01100147_F.wav,N,N,W
01110451_F.wav,N,N,N
01000010_E.wav,W,N,N
01110080_F.wav,W,W,W
01110414_F.wav,W,W,W
01110432_E.wav,W,W,W
01200355_G.wav,N,N,N
01110035_D#.wav,W,W,W
01200128_F.wav,N,W,N
01110156_D#.wav,N,W,W
01100380_E.wav,N,W,W
01000292_F.wav,W,W,N
01000435_F#.wav,N,N,N
01210235_F#.wav,N,W,W
01210082_F#.wav,N,W,N
01200056_E.wav,W,W,W
01100071_D#.wav,W,W,W
01010037_E.wav,N,N,N
01110160_F.wav,N,W,N
01010011_F.wav,W,W,W
01000193_F.wav,W,W,N
01200334_F.wav,N,W,W
01010440_D#.wav,N,N,N
01000317_D#.wav,W,W,W
01200260_F.wav,W,W,W
01000446_D#.wav,W,W,N
01210246_D#.wav,N,W,W
01000475_E.wav,W,N,N
01210159_A.wav,N,W,W
01110034_F.wav,W,W,W
01010100_F.wav,W,W,N
01200359_G.wav,W,N,N
01200161_F.wav,N,N,N
01010187_D#.wav,N,N,N
01200102_E.wav,N,W,W
01100336_G.wav,N,N,N
01000059_E.wav,N,N,N
01200462_F#.wav,N,W,W
01010239_G#.wav,N,N,N
01010362_F#.wav,W,W,N
01100050_D#.wav,W,W,W
01110335_F.wav,N,W,W
01110356_E.wav,N,N,N
01100291_E.wav,N,W,W
01100284_D#.wav,N,N,W
01000101_E.wav,N,N,N
01200227_D.wav,N,N,N
01010083_E.wav,W,W,N
01010474_F.wav,W,W,N
01200202_D#.wav,W,W,W
01000458_D#.wav,W,W,N
01010353_D#.wav,W,W,W
01200453_D#.wav,W,W,W
01210261_E.wav,N,N,N
01110114_D#.wav,N,N,N
01100357_F.wav,N,W,N
01010382_E.wav,N,N,N
01100312_F.wav,N,W,W
01000263_F.wav,W,W,N
01000226_F.wav,N,W,N
01200338_F.wav,W,W,W
01210103_F.wav,N,N,N
01200415_F.wav,N,W,W
01000191_F#.wav,N,N,N
01210146_F.wav,W,W,N
01200450_F.wav,N,W,W
01100419_E.wav,N,W,W
01010058_F.wav,W,W,N
01110129_F.wav,N,N,W
01100293_G.wav,N,W,N
01200366_E.wav,W,W,W
01210254_D#.wav,N,W,W
01200323_E.wav,W,W,W
01100309_E.wav,W,W,W
01200340_F.wav,N,W,W
01210354_D#.wav,W,W,W
01210287_F.wav,W,W,N
01100424_E.wav,N,W,W
01110177_E.wav,W,W,W
01200428_F.wav,N,W,W
01100096_F.wav,W,W,W
01110165_D#.wav,N,N,N
01100402_F.wav,N,W,W
01000179_E.wav,W,W,N
01200373_D#.wav,W,W,W
01200422_D#.wav,W,W,W
01210229_D#.wav,N,N,N
01010195_D#.wav,W,N,N
01200273_D#.wav,W,W,W
01100275_D.wav,W,W,W
01000429_D#.wav,N,N,N
01000378_D#.wav,W,N,N
01200041_F.wav,N,W,W
01010098_F.wav,W,W,N
01210478_D#.wav,W,W,W
01010364_F.wav,W,W,W
01010321_F.wav,W,W,N
01110250_F.wav,N,W,W
01100397_F.wav,N,N,W
01000007_F.wav,W,W,N
01100133_F.wav,N,N,N
01110425_F.wav,N,W,W
01100021_D#.wav,N,W,W
01100296_D#.wav,W,W,N
01110460_F.wav,N,W,N
01200413_F#.wav,N,W,N
01200286_E.wav,N,W,W
01200310_D#.wav,N,N,W
01000398_E.wav,N,N,N
01000186_G.wav,N,N,N
01210367_F.wav,W,W,N
01200210_D#.wav,W,W,W
01210322_F.wav,N,W,W
01200242_F#.wav,N,W,W
01110396_E.wav,N,N,N
01100251_E.wav,N,W,W
01110006_D#.wav,W,W,W
01100232_F.wav,W,W,N
01210237_D#.wav,N,W,W
01000099_E.wav,N,N,N
01210040_E.wav,N,N,N
01200399_G.wav,N,N,W
01210066_F.wav,N,W,N
01010305_G.wav,N,N,N
01000287_F.wav,W,W,N
01010340_F.wav,N,W,N
01100395_E.wav,W,W,W
01110274_F.wav,W,W,N
01010323_E.wav,W,W,W
01110153_D#.wav,N,N,N
01010366_E.wav,W,W,W
01110188_F.wav,N,N,N
01200469_D#.wav,N,W,N
01210433_D#.wav,N,N,W
01010428_F.wav,N,N,N
01000184_D#.wav,N,N,N
01200098_F.wav,N,W,W
01010041_F.wav,N,N,N
01100445_E.wav,N,N,N
01100463_F.wav,W,W,W
01100074_D#.wav,N,W,N
01210179_E.wav,N,W,N
01200321_F.wav,W,W,N
01010214_D#.wav,N,N,N
01200364_F.wav,N,W,W
01200477_D#.wav,N,W,W
01110068_F.wav,N,W,N
01210007_F.wav,N,W,W
01000322_F.wav,W,W,W
01000367_F.wav,W,W,N
01210186_G.wav,N,N,W
01210398_E.wav,N,N,N
01010286_E.wav,N,N,N
01110394_F.wav,N,N,N
01100253_F.wav,N,W,N
01110369_F.wav,N,W,N
01100174_E.wav,N,N,W
01200305_G.wav,N,W,W
01000066_F.wav,N,W,N
01010399_G.wav,N,N,N
01110130_D#.wav,W,W,W
01000040_E.wav,N,N,N
01210099_E.wav,N,N,N
01100152_F.wav,W,W,W
01110444_F.wav,N,W,N
01110095_F.wav,N,W,W
01110311_F.wav,N,W,W
01110113_F#.wav,N,N,W
01110372_E.wav,N,W,W
01110013_F#.wav,N,N,N
01110337_E.wav,N,W,W
01010260_F.wav,W,W,W
01000196_D#.wav,N,W,N
01210370_D#.wav,W,W,W
01200100_F.wav,W,W,N
01210475_E.wav,W,W,N
01000159_A.wav,W,W,W
01100283_F#.wav,N,N,N
01210059_E.wav,W,W,W
01100192_F.wav,W,W,W
01010102_E.wav,N,W,N
01110073_E.wav,N,W,N
01010161_F.wav,N,N,N
01010359_G.wav,W,N,N
01010206_D#.wav,W,W,N
01200406_D#.wav,W,W,W
01200474_F.wav,W,W,N
01200234_D#.wav,N,W,W
01110313_D.wav,W,W,W
01200083_E.wav,W,W,N
01210101_E.wav,N,N,N
01010227_D.wav,N,N,N
01110148_F.wav,W,W,W
01010365_D#.wav,W,W,N
01100057_F#.wav,N,N,N
01000261_E.wav,N,N,N
01000377_A#.wav,W,W,W
01010338_F.wav,W,W,W
01210226_F.wav,N,W,W
01000342_D#.wav,W,W,W
01210263_F.wav,W,W,N
01200382_E.wav,N,W,W
01200418_D#.wav,N,W,W
01110249_F.wav,N,W,W
01010318_D#.wav,W,W,W
01100072_F.wav,N,W,N
01100178_D#.wav,W,W,N
01200058_F.wav,W,W,N
01010450_F.wav,N,W,N
01000146_F.wav,W,W,N
01110022_D#.wav,N,W,W
01010415_F.wav,W,W,W
01000103_F.wav,N,N,N
01000358_F.wav,N,N,N
01200203_F.wav,W,W,N
01200029_D#.wav,N,W,N
01200225_E.wav,N,N,N
01000022_D#.wav,N,N,N
01010178_D#.wav,W,W,N
01010145_E.wav,N,N,N
01110012_F.wav,N,W,N
01000416_E.wav,N,N,N
01110342_D#.wav,W,W,W
01000430_F.wav,N,W,W
01010126_F.wav,W,N,N
01210038_F.wav,W,W,W
01100318_D#.wav,W,W,W
01210080_F.wav,W,W,N
01200147_F.wav,N,W,W
01210451_F.wav,N,W,W
01200054_D#.wav,N,W,W
01010057_F#.wav,N,N,N
01210414_F.wav,W,W,W
01100355_G.wav,N,N,N
01110377_A#.wav,N,W,W
01010408_A.wav,N,N,N
01210432_E.wav,W,W,N
01100128_F.wav,N,W,W
01000383_E.wav,W,W,N
01010201_E.wav,W,W,W
01210339_F.wav,N,N,N
01100365_D#.wav,W,W,W
01200417_G.wav,W,W,N
01200452_G.wav,W,W,W
01010262_F.wav,N,W,N
01010431_E.wav,W,N,N
01100206_D#.wav,W,W,W
01000162_E.wav,N,N,N
01210125_A#.wav,W,W,W
01100056_E.wav,W,W,W
01210064_G#.wav,W,W,N
01010283_F#.wav,N,N,N
01200380_E.wav,N,W,W
01110196_D#.wav,N,W,W
01100334_F.wav,N,N,W
01000245_F.wav,W,W,N
01210160_F.wav,N,W,N
01000113_F#.wav,N,N,N
01000013_F#.wav,N,N,N
01200069_F#.wav,N,W,W
01000130_D#.wav,N,N,N
01000278_F.wav,W,W,N
01010043_F.wav,N,W,N
01100447_E.wav,W,W,W
01210118_F.wav,W,W,W
01210306_D.wav,W,W,W
01010020_E.wav,N,N,N
01010218_D.wav,W,W,W
01010065_E.wav,W,W,N
01110132_F.wav,N,N,W
01000457_A.wav,N,W,W
01010449_E.wav,N,N,N
